,trade_id,currency,entry_date,exit_date,days_held,ois_cc_entry,spread_cc_annual,funding_cc,swap5_cc_entry,fx_local_entry,fx_gbp_entry,fx_local_exit,fx_gbp_exit,borrowed_usd,equity_usd,borrowed_gbp,interest_gbp,repay_gbp,repay_usd,bond_entry_price_local,n_bonds,bond_exit_price_local,bond_accrued_local,bond_proceeds_local,bond_proceeds_usd,bond_pnl_usd,borrow_cost_usd,total_pnl_usd
221,222,RepTurkey,2014-04-16,2014-04-22,6,0.004275,0.005,0.009275,0.07995615859541241,2.136222,0.597801,2.131995,0.595477,8000000.0,2000000.0,4782408.0,729.2090271934261,4783137.2090271935,8032446.608394939,100.0,213622.2,125.50642707747872,0.136832179544221,26840189.457655605,12589236.587166296,2589236.5871662963,32446.608394939452,2556789.978771357
222,223,RepTurkey,2014-04-23,2014-04-29,6,0.004225,0.005,0.009225,0.07793179311338101,2.139841,0.594374,2.128036,0.59489,8000000.0,2000000.0,4754992.0,721.1199005173752,4755713.119900517,7994273.0923372675,100.0,213984.1,124.12274279300914,0.1332311033000764,26588802.74382522,12494526.757923841,2494526.7579238415,-5726.907662732527,2500253.665586574
223,224,RepTurkey,2014-04-30,2014-05-06,6,0.003984,0.005,0.008983999999999999,0.07838860363182283,2.123162,0.594484,2.101306,0.592853,8000000.0,2000000.0,4755872.0,702.4094661970789,4756574.409466197,8023193.623826138,100.0,212316.20000000004,125.53108797906754,0.13404307151331596,26680743.09716134,12697219.299407769,2697219.299407769,23193.623826137744,2674025.6755816313
224,225,RepTurkey,2014-05-07,2014-05-13,6,0.004251,0.005,0.009250999999999999,0.07422587332324512,2.09338,0.58911,2.08115,0.592812,8000000.0,2000000.0,4712880.0,716.7479689927072,4713596.747968993,7951250.561677215,100.0,209337.99999999997,124.16848456859691,0.1266576244908682,26019696.476416606,12502556.988403818,2502556.9884038176,-48749.43832278531,2551306.426726603
225,226,RepTurkey,2014-05-14,2014-05-20,6,0.004249,0.005,0.009249,0.07456450876823295,2.070499,0.594213,2.096651,0.59474,8000000.0,2000000.0,4753704.0,722.8002871436669,4754426.800287143,7994126.509545588,100.0,207049.9,124.16584747273825,0.12725727778355758,25734874.909285065,12274276.886942588,2274276.886942588,-5873.490454412065,2280150.377397
226,227,RepTurkey,2014-05-21,2014-05-27,6,0.004228,0.005,0.009228,0.07498450261445501,2.109453,0.59389,2.083066,0.593822,8000000.0,2000000.0,4751120.0,720.7670284112829,4751840.767028411,8002129.875667138,100.0,210945.29999999996,124.49159171236917,0.128001282127905,26287917.43010208,12619819.741718255,2619819.741718255,2129.875667138025,2617689.866051117
227,228,RepTurkey,2014-05-28,2014-06-03,6,0.004254,0.005,0.009254,0.07439055413489183,2.098652,0.594864,2.10579,0.597158,8000000.0,2000000.0,4758912.0,723.983366039925,4759635.98336604,7970480.146570991,100.0,209865.2,124.32492212690457,0.12694921476380183,26118116.869493503,12403001.661843538,2403001.6618435383,-29519.853429009207,2432521.5152725475
228,229,RepTurkey,2014-06-04,2014-06-10,6,0.004172,0.005,0.009172,0.07466228635846206,2.114306,0.597102,2.084417,0.595156,8000000.0,2000000.0,4776816.0,720.2672780504287,4777536.26727805,8027368.06363046,100.0,211430.6,125.11538712185401,0.1274304594453315,26480164.06690467,12703870.70672743,2703870.70672743,27368.06363045983,2676502.6430969704
229,230,RepTurkey,2014-06-11,2014-06-17,6,0.004251,0.005,0.009250999999999999,0.07315690830688767,2.079515,0.596871,2.140016,0.588949,8000000.0,2000000.0,4774968.0,726.1904856489385,4775694.190485649,8108841.666231965,100.0,207951.49999999997,123.21477972072518,0.12476604035337568,25648643.550334923,11985257.844023092,1985257.8440230917,108841.66623196471,1876416.177791127
230,231,RepTurkey,2014-06-18,2014-06-24,6,0.004298,0.005,0.009298,0.07445662261271191,2.145727,0.589545,2.137708,0.587211,8000000.0,2000000.0,4716360.0,720.9216453593626,4717080.921645359,8033025.474055083,100.0,214572.7,124.05762991348674,0.12706621168700818,26646645.54625807,12465053.948555214,2465053.9485552143,33025.47405508254,2432028.474500132
231,232,RepTurkey,2014-06-25,2014-07-01,6,0.004275,0.005,0.009275,0.07320426291943313,2.143265,0.588756,2.11983,0.584565,8000000.0,2000000.0,4710048.0,718.1757641996129,4710766.175764199,8058584.033878524,100.0,214326.5,123.95288811284347,0.12484979378262041,26593147.293444496,12544943.365007807,2544943.3650078066,58584.03387852386,2486359.3311292827
232,233,RepTurkey,2014-07-02,2014-07-08,6,0.004371,0.005,0.009371,0.07444603686863943,2.127679,0.583098,2.12981,0.583642,8000000.0,2000000.0,4664784.0,718.6365690280364,4665502.636569028,7993774.671063816,100.0,212767.9,124.1331588586055,0.12704746547269946,26438583.153140835,12413587.668919217,2413587.668919217,-6225.328936183825,2419812.9978554007
233,234,RepTurkey,2014-07-09,2014-07-15,6,0.004315,0.005,0.009315,0.07317596417528159,2.127,0.58372,2.116926,0.585219,8000000.0,2000000.0,4669760.0,715.1037519567524,4670475.1037519565,7980730.467999084,100.0,212699.99999999997,123.60457862758086,0.12479974291490374,26317238.779404446,12431818.013196705,2431818.013196705,-19269.53200091608,2451087.545197621
234,235,RepTurkey,2014-07-16,2014-07-22,6,0.004263,0.005,0.009263,0.0730636842943079,2.122845,0.583366,2.120213,0.585704,8000000.0,2000000.0,4666928.0,710.6801999309838,4667638.680199931,7969279.158414372,100.0,212284.5,123.21280166369576,0.12460117189524361,26182618.89225202,12349051.200163389,2349051.2001633886,-30720.841585627757,2379772.0417490164
235,236,RepTurkey,2014-07-23,2014-07-29,6,0.004333,0.005,0.009333000000000001,0.07177711952890581,2.109962,0.585937,2.097389,0.588864,8000000.0,2000000.0,4687496.0,719.206952243122,4688215.206952243,7961456.646954548,100.0,210996.2,123.0142656206548,0.12232742640758211,25981353.213876583,12387474.719223082,2387474.719223082,-38543.353045452386,2426018.0722685345
236,237,RepTurkey,2014-07-30,2014-08-05,6,0.004366999999999999,0.005,0.009367,0.07074013769530932,2.110959,0.590166,2.130833,0.593071,8000000.0,2000000.0,4721328.0,727.037003283911,4722055.037003284,7962040.020508985,100.0,211095.89999999997,121.83870738560478,0.12049689669404633,25745087.99125572,12082170.677502986,2082170.677502986,-37959.979491014965,2120130.656994001
237,238,RepTurkey,2014-08-06,2014-08-12,6,0.004244,0.005,0.009244,0.0739246084033223,2.147189,0.592357,2.148864,0.595677,8000000.0,2000000.0,4738856.0,720.1530957914819,4739576.153095791,7956621.0431085825,100.0,214718.9,122.88864715033854,0.12612431732381987,26413596.413287845,12291888.371384993,2291888.371384993,-43378.9568914175,2335267.3282764107
238,239,RepTurkey,2014-08-13,2014-08-19,6,0.0042109999999999995,0.005,0.009211,0.07372139177574424,2.160435,0.594915,2.164501,0.597853,8000000.0,2000000.0,4759320.0,720.6808032603113,4760040.680803261,7961891.436194618,100.0,216043.5,123.74285370773185,0.12576466857967283,26761009.85418266,12363593.204245534,2363593.204245534,-38108.56380538177,2401701.7680509156
239,240,RepTurkey,2014-08-20,2014-08-26,6,0.004233,0.005,0.009233,0.07130506599252241,2.164712,0.601742,2.178723,0.603508,8000000.0,2000000.0,4813936.0,730.69223413752,4814666.692234137,7977800.944203121,100.0,216471.20000000004,122.21549985948755,0.1214938996474825,26482435.843432475,12155026.519402638,2155026.519402638,-22199.055796879344,2177225.5751995174
240,241,RepTurkey,2014-08-27,2014-09-02,6,0.004265,0.005,0.009264999999999999,0.06958546247035001,2.16839,0.604459,2.160492,0.602024,8000000.0,2000000.0,4835672.0,736.5355560714245,4836408.535556071,8033580.946201599,100.0,216839.0,121.78427172066186,0.1184608413700801,26433266.626018446,12234836.614076074,2234836.614076074,33580.9462015992,2201255.667874475
241,242,RepTurkey,2014-09-03,2014-09-09,6,0.004303,0.005,0.009303,0.06921733119670853,2.170402,0.60712,2.170296,0.621244,8000000.0,2000000.0,4856960.0,742.8123942536332,4857702.812394254,7819315.458007246,100.0,217040.2,122.02752926435326,0.11781220432964853,26510449.341431234,12215130.720155792,2215130.7201557923,-180684.54199275374,2395815.262148546
242,243,RepTurkey,2014-09-10,2014-09-16,6,0.004291,0.005,0.009291,0.0699738092021127,2.191234,0.620875,2.215322,0.616129,8000000.0,2000000.0,4967000.0,758.6617195615992,4967758.661719562,8062854.794563414,100.0,219123.4,121.10854336667944,0.11914535634584118,26563823.32713096,11990953.607254818,1990953.607254818,62854.7945634136,1928098.8126914045
243,244,RepTurkey,2014-09-17,2014-09-23,6,0.004301,0.005,0.009301,0.07318548045795406,2.206972,0.615145,2.239838,0.611072,8000000.0,2000000.0,4921160.0,752.4691796507599,4921912.469179651,8054554.077391291,100.0,220697.2,122.33229509770942,0.12481657382901165,27025941.66599585,12066025.161639301,2066025.161639301,54554.07739129104,2011471.08424801
244,245,RepTurkey,2014-09-24,2014-09-30,6,0.004418,0.005,0.009418,0.07327012681477749,2.23945,0.610145,2.276404,0.615688,8000000.0,2000000.0,4881160.0,755.7423054034276,4881915.742305404,7929203.983682325,100.0,223945.0,121.40341809530581,0.12496629012978587,27215674.041196376,11955555.35888901,1955555.3588890098,-70796.01631767489,2026351.3752066847
245,246,RepTurkey,2014-10-01,2014-10-07,6,0.004285,0.005,0.009285,0.07344987072867608,2.277839,0.616736,2.273089,0.621856,8000000.0,2000000.0,4933888.0,753.1174740640922,4934641.117474064,7935343.741113802,100.0,227783.9,122.56463909816159,0.1252842500822108,27946789.23096403,12294630.448242031,2294630.448242031,-64656.25888619758,2359286.7071282286
246,247,RepTurkey,2014-10-08,2014-10-14,6,0.004299,0.005,0.009299,0.07190873487554938,2.27601,0.621252,2.272434,0.622183,8000000.0,2000000.0,4970016.0,759.7760757179856,4970775.776075718,7989250.391083841,100.0,227601.0,122.01188307242052,0.122559895866634,27797921.35402512,12232663.898720544,2232663.898720544,-10749.608916158788,2243413.5076367026
247,248,RepTurkey,2014-10-15,2014-10-21,6,0.0042899999999999995,0.005,0.00929,0.06993570150715991,2.273639,0.629226,2.245333,0.618708,8000000.0,2000000.0,5033808.0,768.7832420922211,5034576.7832420925,8137242.096824499,100.0,227363.90000000002,121.84722527141054,0.11907817448480362,27730734.420042206,12350388.30322371,2350388.3032237105,137242.09682449885,2213146.2063992117
248,249,RepTurkey,2014-10-22,2014-10-28,6,0.004287,0.005,0.009287,0.06961308127010968,2.244029,0.6207,2.212016,0.619879,8000000.0,2000000.0,4965600.0,758.1213278928441,4966358.121327893,8011818.631261735,100.0,224402.9,121.87809853624051,0.11850951455520994,27376392.636761907,12376218.18140642,2376218.1814064197,11818.631261735223,2364399.5501446845
249,250,RepTurkey,2014-10-29,2014-11-04,6,0.0043419999999999995,0.005,0.009342,0.06816847380169179,2.217083,0.62441,2.223559,0.624877,8000000.0,2000000.0,4995280.0,767.1696841295425,4996047.16968413,7995248.936485307,100.0,221708.3,121.34642945535583,0.11596545564273014,26929221.089646142,12110864.199981267,2110864.1999812666,-4751.063514692709,2115615.2634959593
250,251,RepTurkey,2014-11-05,2014-11-10,5,0.004327,0.005,0.009327,0.06810738472302907,2.241254,0.626335,2.25908,0.631138,8000000.0,2000000.0,5010680.0,640.2410693237741,5011320.241069323,7940133.918523879,100.0,224125.4,121.1244886096761,0.096548295250183,27168713.384731367,12026450.318152241,2026450.3181522414,-59866.08147612121,2086316.3996283626
251,252,RepTurkey,2014-11-12,2014-11-18,6,0.004357,0.005,0.009357,0.068183711890444,2.253902,0.634115,2.223432,0.639914,8000000.0,2000000.0,5072920.0,780.3446003607467,5073700.344600361,7928722.210485098,100.0,225390.2,121.31048753252776,0.11599227185196614,27368338.568405107,12309051.308250088,2309051.3082500882,-71277.78951490205,2380329.0977649903
252,253,RepTurkey,2014-11-19,2014-11-25,6,0.004307,0.005,0.009307,0.06739824790783742,2.23174,0.637594,2.220753,0.636649,8000000.0,2000000.0,5100752.0,780.4328303930748,5101532.432830393,8013100.519800382,100.0,223174.0,121.29521125776448,0.11461053315415705,27095515.568366475,12201048.72913218,2201048.729132179,13100.519800381735,2187948.2093317974
253,254,RepTurkey,2014-11-26,2014-12-02,6,0.004359,0.005,0.009359,0.06605249614410073,2.213708,0.633194,2.22742,0.639159,8000000.0,2000000.0,5065552.0,779.3777781830679,5066331.377778183,7926558.771413972,100.0,221370.8,121.58089803151083,0.11224569274788408,26939308.58075413,12094400.059599955,2094400.0595999546,-73441.22858602833,2167841.288185983
254,255,RepTurkey,2014-12-03,2014-12-09,6,0.004274,0.005,0.009274000000000001,0.06475226006840491,2.233362,0.637756,2.266278,0.638184,8000000.0,2000000.0,5102048.0,777.8630138822364,5102825.863013882,7995853.645678805,100.0,223336.2,120.03540689141616,0.10996385626235892,26832810.550377678,11840034.872322673,1840034.872322673,-4146.354321194813,1844181.2266438678
255,256,RepTurkey,2014-12-10,2014-12-16,6,0.004357,0.005,0.009357,0.06442803962702398,2.266587,0.636345,2.354673,0.634963,8000000.0,2000000.0,5090760.0,783.088847790321,5091543.08884779,8018645.320826236,100.0,226658.7,116.82146404543316,0.10939533079199584,26503396.576098006,11255659.098353786,1255659.0983537864,18645.32082623616,1237013.7775275502
256,257,RepTurkey,2014-12-17,2014-12-23,6,0.004299,0.005,0.009299,0.06792535905577364,2.343406,0.642142,2.320587,0.644409,8000000.0,2000000.0,5137136.0,785.324037288731,5137921.324037288,7973075.056427344,100.0,234340.6,120.21039066241597,0.11553767405433774,28197250.241925456,12150912.782811182,2150912.7828111816,-26924.94357265625,2177837.726383838
257,258,RepTurkey,2014-12-24,2014-12-30,6,0.004303,0.005,0.009303,0.06439905802537325,2.317862,0.642895,2.325506,0.642682,8000000.0,2000000.0,5143160.0,786.583170054832,5143946.5831700545,8003875.296289696,100.0,231786.2,118.63980510262378,0.10934452008737272,27524414.144279655,11835881.801328251,1835881.8013282511,3875.296289696358,1832006.5050385548
258,259,RepTurkey,2014-12-31,2015-01-06,6,0.003565,0.005,0.008565,0.06434323076034434,2.332686,0.641866,2.327219,0.660442,8000000.0,2000000.0,5134928.0,723.0206232852007,5135651.020623285,7776081.80676469,100.0,233268.6,118.24633353242437,0.10924664756725072,27608640.490774393,11863361.587703776,1863361.5877037756,-223918.1932353098,2087279.7809390854
259,260,RepTurkey,2015-01-07,2015-01-13,6,0.004292000000000001,0.005,0.009292000000000002,0.06328590570722249,2.321694,0.661818,2.284996,0.659592,8000000.0,2000000.0,5294544.0,808.7779781072384,5295352.777978107,8028224.687349312,100.0,232169.4,118.32232293689026,0.10739404934118338,27495756.33486316,12033174.821690349,2033174.821690349,28224.687349312007,2004950.134341037
260,261,RepTurkey,2015-01-14,2015-01-20,6,0.004334,0.005,0.009334,0.06247304755077781,2.282394,0.656415,2.344307,0.660194,8000000.0,2000000.0,5251320.0,805.8013390472682,5252125.801339047,7955427.951994485,100.0,228239.4,118.40997153872404,0.10597112641914645,27050007.64432668,11538594.409489319,1538594.4094893187,-44572.04800551478,1583166.4574948335
261,262,RepTurkey,2015-01-21,2015-01-27,6,0.004366,0.005,0.009366,0.06133540680442251,2.348733,0.660404,2.364561,0.65817,8000000.0,2000000.0,5283232.0,813.4777040597273,5284045.477704059,8028390.047714206,100.0,234873.3,118.07435910345174,0.10398160686405439,27756936.871156212,11738727.345649451,1738727.345649451,28390.04771420639,1710337.2979352446
262,263,RepTurkey,2015-01-28,2015-02-03,6,0.0044740000000000005,0.005,0.009474,0.0603936741942172,2.382579,0.66047,2.408411,0.6599,8000000.0,2000000.0,5283760.0,822.9409382475997,5284582.940938247,8008157.207059019,100.0,238257.89999999997,117.49467804325383,0.10233640517981889,28018417.70875345,11633569.896813065,1633569.8968130648,8157.207059019245,1625412.6897540456
263,264,RepTurkey,2015-02-04,2015-02-10,6,0.004345,0.005,0.009345,0.06101789164393008,2.453808,0.658823,2.49341,0.655529,8000000.0,2000000.0,5270584.0,809.7105329691432,5271393.710532969,8041434.796222545,100.0,245380.8,116.1332392888547,0.10342673649242524,28522246.098632496,11439051.779944934,1439051.779944934,41434.79622254521,1397616.9837223887
264,265,RepTurkey,2015-02-11,2015-02-17,6,0.004431,0.005,0.009431,0.06479916467011239,2.497321,0.656171,2.454081,0.651414,8000000.0,2000000.0,5249368.0,813.873325948602,5250181.873325949,8059669.999917024,100.0,249732.1,118.46563853398095,0.11004611945734692,29612154.73744092,12066494.438219815,2066494.4382198155,59669.999917023815,2006824.4383027917
265,266,RepTurkey,2015-02-18,2015-02-24,6,0.0046429999999999996,0.005,0.009642999999999999,0.06459093648349501,2.445818,0.647596,2.464918,0.647153,8000000.0,2000000.0,5180768.0,821.2948864553217,5181589.294886455,8006745.383064677,100.0,244581.8,118.49402369461748,0.10968094986456024,29008307.568615776,11768467.579293013,1768467.5792930126,6745.3830646770075,1761722.1962283356
266,267,RepTurkey,2015-02-25,2015-03-03,6,0.004574,0.005,0.009574,0.06315477698393415,2.485182,0.643971,2.5304,0.651,8000000.0,2000000.0,5151768.0,810.8532868740955,5152578.8532868745,7914867.67017953,100.0,248518.2,116.89532632355525,0.10716442788623802,29077248.397064887,11491166.770891909,1491166.7708919086,-85132.32982046995,1576299.1007123785
267,268,RepTurkey,2015-03-04,2015-03-10,6,0.004575,0.005,0.009575,0.06648975192821245,2.555905,0.655049,2.632754,0.663847,8000000.0,2000000.0,5240392.0,824.8882594348993,5241216.888259435,7895218.157586666,100.0,255590.5,116.92981359820527,0.1130137173570607,29915034.754998233,11362639.561082514,1362639.561082514,-104781.84241333418,1467421.4034958482
268,269,RepTurkey,2015-03-11,2015-03-17,6,0.0045590000000000006,0.005,0.009559000000000002,0.06980029608799022,2.610614,0.669603,2.617045,0.678023,8000000.0,2000000.0,5356824.0,841.806639870157,5357665.80663987,7901893.898348388,100.0,261061.4,119.24128809648728,0.11883948256443803,31160322.009965852,11906681.776570847,1906681.7765708473,-98106.10165161174,2004787.878222459
269,270,RepTurkey,2015-03-18,2015-03-24,6,0.004607,0.005,0.009607000000000001,0.06646835233529332,2.582351,0.669184,2.557608,0.673787,8000000.0,2000000.0,5353472.0,845.5046593759662,5354317.504659376,7946602.568258776,100.0,258235.1,118.56633174456861,0.1129761218987624,30647162.93482799,11982744.398214266,1982744.3982142657,-53397.43174122367,2036141.8299554894
270,271,RepTurkey,2015-03-25,2015-03-31,6,0.004586,0.005,0.009586,0.06453940121427193,2.579489,0.671919,2.605048,0.675387,8000000.0,2000000.0,5375352.0,847.1044000567571,5376199.104400056,7960175.579926852,100.0,257948.9,117.02435874056243,0.10959058424475715,30214573.380989756,11598470.884601649,1598470.884601649,-39824.42007314786,1638295.3046747968
271,272,RepTurkey,2015-04-01,2015-04-07,6,0.004573,0.005,0.009573,0.0668184153315703,2.600538,0.674407,2.572951,0.671466,8000000.0,2000000.0,5395256.0,849.087940944977,5396105.087940945,8036304.277418284,100.0,260053.79999999996,118.65426153605495,0.1135912243357988,30886031.428180095,12004127.33401456,2004127.3340145592,36304.277418283746,1967823.0565962754
