date,SONIA,5Y
2013-02-28,0.4339,0.8921
2013-03-01,0.4305,0.828
2013-03-04,0.4287,0.8495
2013-03-05,0.4333,0.8886
2013-03-06,0.4346,0.8659
2013-03-07,0.429,0.9124
2013-03-08,0.4313,0.9367
2013-03-11,0.4295,0.8956
2013-03-12,0.4337,0.857
2013-03-13,0.448,0.8625
2013-03-14,0.4479,0.8634
2013-03-15,0.4371,0.8419
2013-03-18,0.4396,0.8051
2013-03-19,0.4399,0.7658
2013-03-20,0.4384,0.7737
2013-03-21,0.4338,0.7809
2013-03-22,0.4356,0.779
2013-03-25,0.4407,0.7561
2013-03-26,0.4403,0.7341
2013-03-27,0.4342,0.7002
2013-03-28,0.4203,0.7267
2013-04-02,0.4356,0.7326
2013-04-03,0.4353,0.7184
2013-04-04,0.4421,0.7098
2013-04-05,0.4452,0.6545
2013-04-08,0.4375,0.7069
2013-04-09,0.4371,0.7336
2013-04-10,0.4448,0.7689
2013-04-11,0.4434,0.7592
2013-04-12,0.44,0.7222
2013-04-15,0.4392,0.7136
2013-04-16,0.4406,0.7314
2013-04-17,0.4423,0.6998
2013-04-18,0.4415,0.6924
2013-04-19,0.4437,0.7085
2013-04-22,0.4405,0.6909
2013-04-23,0.4386,0.7282
2013-04-24,0.4385,0.7208
2013-04-25,0.4407,0.751
2013-04-26,0.4365,0.7234
2013-04-29,0.4358,0.7
2013-04-30,0.4337,0.7128
2013-05-01,0.4376,0.7059
2013-05-02,0.4408,0.668
2013-05-03,0.4401,0.7704
2013-05-07,0.435,0.8239
2013-05-08,0.4349,0.8006
2013-05-09,0.4357,0.8138
2013-05-10,0.4348,0.8969
2013-05-13,0.4377,0.8853
2013-05-14,0.4373,0.8988
2013-05-15,0.4364,0.9271
2013-05-16,0.4357,0.8748
2013-05-17,0.4363,0.8901
2013-05-20,0.4339,0.9133
2013-05-21,0.4431,0.9248
2013-05-22,0.4364,0.8911
2013-05-23,0.4384,0.9103
2013-05-24,0.4214,0.904
2013-05-28,0.4228,0.9562
2013-05-29,0.4238,0.9937
2013-05-30,0.4231,0.9652
2013-05-31,0.4204,1.0024
2013-06-03,0.4239,0.9927
2013-06-04,0.4208,1.0328
2013-06-05,0.4172,1.0083
2013-06-06,0.4243,1.0297
2013-06-07,0.4218,1.0735
2013-06-10,0.4213,1.1293
2013-06-11,0.4247,1.2125
2013-06-12,0.4269,1.1751
2013-06-13,0.4263,1.1445
2013-06-14,0.4277,1.0918
2013-06-17,0.4287,1.1031
2013-06-18,0.4302,1.157
2013-06-19,0.4293,1.1516
2013-06-20,0.431,1.3492
2013-06-21,0.4303,1.4039
2013-06-24,0.4335,1.5728
2013-06-25,0.4326,1.5014
2013-06-26,0.4305,1.3929
2013-06-27,0.4303,1.3779
2013-06-28,0.3919,1.367
2013-07-01,0.4273,1.3566
2013-07-02,0.4295,1.3287
2013-07-03,0.4286,1.3535
2013-07-04,0.4288,1.3212
2013-07-05,0.4287,1.3959
2013-07-08,0.429,1.3756
2013-07-09,0.4311,1.3102
2013-07-10,0.4293,1.3075
2013-07-11,0.4318,1.2845
2013-07-12,0.4312,1.2363
2013-07-15,0.4313,1.2556
2013-07-16,0.4266,1.181
2013-07-17,0.4309,1.1774
2013-07-18,0.4314,1.1393
2013-07-19,0.4324,1.1861
2013-07-22,0.4312,1.1743
2013-07-23,0.4299,1.2161
2013-07-24,0.4293,1.2842
2013-07-25,0.431,1.2744
2013-07-26,0.4298,1.2073
2013-07-29,0.4315,1.2109
2013-07-30,0.4324,1.1997
2013-07-31,0.4299,1.2193
2013-08-01,0.4367,1.2572
2013-08-02,0.4314,1.2942
2013-08-05,0.4305,1.3417
2013-08-06,0.4333,1.3615
2013-08-07,0.4301,1.3683
2013-08-08,0.4281,1.3607
2013-08-09,0.4277,1.3508
2013-08-12,0.4301,1.3581
2013-08-13,0.4237,1.4782
2013-08-14,0.4251,1.4992
2013-08-15,0.4272,1.5583
2013-08-16,0.4257,1.5724
2013-08-19,0.4254,1.6146
2013-08-20,0.4287,1.5424
2013-08-21,0.4261,1.5812
2013-08-22,0.4296,1.5872
2013-08-23,0.427,1.602
2013-08-27,0.427,1.5196
2013-08-28,0.4303,1.5529
2013-08-29,0.4255,1.5231
2013-08-30,0.3979,1.5296
2013-09-02,0.4343,1.5873
2013-09-03,0.433,1.6354
2013-09-04,0.4361,1.6237
2013-09-05,0.4344,1.775
2013-09-06,0.4335,1.7076
2013-09-09,0.4337,1.7154
2013-09-10,0.4349,1.7905
2013-09-11,0.4314,1.7662
2013-09-12,0.4341,1.7022
2013-09-13,0.4319,1.6811
2013-09-16,0.4187,1.6475
2013-09-17,0.42,1.7163
2013-09-18,0.425,1.7936
2013-09-19,0.4308,1.6741
2013-09-20,0.4303,1.6955
2013-09-23,0.433,1.6701
2013-09-24,0.4322,1.5863
2013-09-25,0.4303,1.5397
2013-09-26,0.4301,1.5344
2013-09-27,0.4286,1.5106
2013-09-30,0.411,1.5172
2013-10-01,0.4345,1.519
2013-10-02,0.4288,1.5079
2013-10-03,0.4362,1.5202
2013-10-04,0.4315,1.5825
2013-10-07,0.4335,1.5591
2013-10-08,0.4346,1.5594
2013-10-09,0.4333,1.5262
2013-10-10,0.4307,1.563
2013-10-11,0.4283,1.5536
2013-10-14,0.4354,1.5722
2013-10-15,0.4337,1.6293
2013-10-16,0.4313,1.6548
2013-10-17,0.4277,1.5798
2013-10-18,0.4322,1.5551
2013-10-21,0.4332,1.5815
2013-10-22,0.4309,1.4826
2013-10-23,0.4317,1.4526
2013-10-24,0.4316,1.486
2013-10-25,0.433,1.4719
2013-10-28,0.4322,1.4877
2013-10-29,0.4294,1.4656
2013-10-30,0.4281,1.4158
2013-10-31,0.4184,1.4805
2013-11-01,0.4264,1.4993
2013-11-04,0.4308,1.4825
2013-11-05,0.4288,1.5775
2013-11-06,0.4258,1.5722
2013-11-07,0.4303,1.5153
2013-11-08,0.4249,1.604
2013-11-11,0.4331,1.6377
2013-11-12,0.4315,1.6144
2013-11-13,0.4304,1.6125
2013-11-14,0.4329,1.5745
2013-11-15,0.4322,1.5501
2013-11-18,0.4306,1.5321
2013-11-19,0.4295,1.5462
2013-11-20,0.4329,1.5532
2013-11-21,0.4326,1.6313
2013-11-22,0.4301,1.6049
2013-11-25,0.4288,1.5825
2013-11-26,0.4316,1.5569
2013-11-27,0.4316,1.5792
2013-11-28,0.4357,1.5661
2013-11-29,0.4188,1.5969
2013-12-02,0.434,1.6711
2013-12-03,0.4282,1.6514
2013-12-04,0.4285,1.7105
2013-12-05,0.4286,1.7194
2013-12-06,0.4316,1.7248
2013-12-09,0.4321,1.7495
2013-12-10,0.4319,1.7262
2013-12-11,0.4298,1.7179
2013-12-12,0.431,1.7498
2013-12-13,0.4301,1.7442
2013-12-16,0.4243,1.7323
2013-12-17,0.4287,1.7251
2013-12-18,0.4289,1.7783
2013-12-19,0.4297,1.8427
2013-12-20,0.4247,1.8505
2013-12-23,0.4236,1.8989
2013-12-24,0.4167,1.9217
2013-12-27,0.4248,2.0117
2013-12-30,0.4162,1.9806
2013-12-31,0.3057,1.9661
2014-01-02,0.4264,1.9494
2014-01-03,0.4256,1.9496
2014-01-06,0.4304,1.9103
2014-01-07,0.4332,1.8972
2014-01-08,0.4282,1.9442
2014-01-09,0.4284,1.9521
2014-01-10,0.4272,1.8681
2014-01-13,0.427,1.8107
2014-01-14,0.4284,1.8182
2014-01-15,0.4308,1.8559
2014-01-16,0.4371,1.8002
2014-01-17,0.4246,1.833
2014-01-20,0.4303,1.8341
2014-01-21,0.4313,1.8533
2014-01-22,0.4287,1.9201
2014-01-23,0.4336,1.8492
2014-01-24,0.4289,1.7997
2014-01-27,0.4253,1.8099
2014-01-28,0.4343,1.8461
2014-01-29,0.4273,1.7809
2014-01-30,0.4342,1.7844
2014-01-31,0.4104,1.7349
2014-02-03,0.4339,1.738
2014-02-04,0.4319,1.7332
2014-02-05,0.4271,1.6856
2014-02-06,0.4296,1.738
2014-02-07,0.4245,1.7053
2014-02-10,0.4222,1.7221
2014-02-11,0.4185,1.731
2014-02-12,0.4166,1.8455
2014-02-13,0.4199,1.8216
2014-02-14,0.4216,1.8468
2014-02-17,0.4315,1.8262
2014-02-18,0.4116,1.7824
2014-02-19,0.4134,1.7562
2014-02-20,0.4142,1.8217
2014-02-21,0.4199,1.8097
2014-02-24,0.4185,1.8086
2014-02-25,0.418,1.7744
2014-02-26,0.4189,1.7814
2014-02-27,0.4109,1.715
2014-02-28,0.3904,1.7717
2014-03-03,0.4197,1.7187
2014-03-04,0.4188,1.726
2014-03-05,0.4209,1.7446
2014-03-06,0.4196,1.777
2014-03-07,0.4181,1.7831
2014-03-10,0.4129,1.7957
2014-03-11,0.4202,1.7838
2014-03-12,0.4197,1.7662
2014-03-13,0.4173,1.7237
2014-03-14,0.4162,1.7304
2014-03-17,0.4197,1.7454
2014-03-18,0.4163,1.7229
2014-03-19,0.418,1.7381
2014-03-20,0.4293,1.8022
2014-03-21,0.4191,1.8302
2014-03-24,0.4208,1.7902
2014-03-25,0.4234,1.8076
2014-03-26,0.425,1.8054
2014-03-27,0.4233,1.7829
2014-03-28,0.421,1.8533
2014-03-31,0.3342,1.8535
2014-04-01,0.4168,1.8521
2014-04-02,0.4209,1.873
2014-04-03,0.4224,1.8505
2014-04-04,0.4174,1.7631
2014-04-07,0.4255,1.7722
2014-04-08,0.4237,1.7927
2014-04-09,0.425,1.7947
2014-04-10,0.4275,1.6928
2014-04-11,0.422,1.7258
2014-04-14,0.4235,1.7378
2014-04-15,0.43,1.7076
2014-04-16,0.4275,1.7627
2014-04-17,0.4265,1.809
2014-04-22,0.424,1.8672
2014-04-23,0.4225,1.8411
2014-04-24,0.4215,1.8323
2014-04-25,0.4208,1.824
2014-04-28,0.4234,1.8471
2014-04-29,0.4199,1.8492
2014-04-30,0.3984,1.8501
2014-05-01,0.4205,1.8424
2014-05-02,0.4178,1.8522
2014-05-06,0.4196,1.8881
2014-05-07,0.4251,1.8761
2014-05-08,0.4255,1.8801
2014-05-09,0.4254,1.895
2014-05-12,0.4219,1.9532
2014-05-13,0.4224,1.9051
2014-05-14,0.4249,1.7965
2014-05-15,0.4271,1.7355
2014-05-16,0.426,1.772
2014-05-19,0.4254,1.7939
2014-05-20,0.4229,1.8242
2014-05-21,0.4228,1.854
2014-05-22,0.4222,1.8645
2014-05-23,0.4294,1.8346
2014-05-27,0.4223,1.8485
2014-05-28,0.4254,1.768
2014-05-29,0.4234,1.7526
2014-05-30,0.4169,1.7929
2014-06-02,0.4186,1.8211
2014-06-03,0.4126,1.8632
2014-06-04,0.4172,1.8876
2014-06-05,0.4342,1.8727
2014-06-06,0.4287,1.8405
2014-06-09,0.4237,1.9029
2014-06-10,0.4261,1.9396
2014-06-11,0.4251,1.9254
2014-06-12,0.4253,1.9318
2014-06-13,0.4407,1.9804
2014-06-16,0.428,1.9976
2014-06-17,0.4252,2.0201
2014-06-18,0.4298,1.9773
2014-06-19,0.4349,1.9828
2014-06-20,0.438,2.0246
2014-06-23,0.426,1.9888
2014-06-24,0.4282,1.9945
2014-06-25,0.4275,1.9103
2014-06-26,0.4213,1.9081
2014-06-27,0.4351,1.9117
2014-06-30,0.3807,1.9443
2014-07-01,0.4347,1.9847
2014-07-02,0.4371,2.0363
2014-07-03,0.423,2.028
2014-07-04,0.4228,2.0375
2014-07-07,0.4301,2.0173
2014-07-08,0.4307,1.9463
2014-07-09,0.4315,1.9638
2014-07-10,0.4282,1.9326
2014-07-11,0.4277,1.9027
2014-07-14,0.4291,1.9053
2014-07-15,0.4297,1.9617
2014-07-16,0.4263,1.9621
2014-07-17,0.4265,1.901
2014-07-18,0.4263,1.8979
2014-07-21,0.4219,1.8806
2014-07-22,0.4307,1.9111
2014-07-23,0.4333,1.8819
2014-07-24,0.4349,1.9321
2014-07-25,0.4247,1.8996
2014-07-28,0.4324,1.9139
2014-07-29,0.4279,1.8802
2014-07-30,0.4367,1.9307
2014-07-31,0.4045,1.9415
2014-08-01,0.4228,1.8912
2014-08-04,0.4248,1.8763
2014-08-05,0.4282,1.9165
2014-08-06,0.4244,1.8738
2014-08-07,0.425,1.8558
2014-08-08,0.4218,1.8304
2014-08-11,0.4258,1.8637
2014-08-12,0.4212,1.8522
2014-08-13,0.4211,1.777
2014-08-14,0.4183,1.7685
2014-08-15,0.4224,1.7153
2014-08-18,0.4224,1.7842
2014-08-19,0.4265,1.7405
2014-08-20,0.4233,1.7747
2014-08-21,0.4257,1.7512
2014-08-22,0.4142,1.7664
2014-08-26,0.4254,1.7067
2014-08-27,0.4265,1.6461
2014-08-28,0.4359,1.6596
2014-08-29,0.4005,1.6623
2014-09-01,0.4375,1.6798
2014-09-02,0.4326,1.7085
2014-09-03,0.4303,1.736
2014-09-04,0.4292,1.7453
2014-09-05,0.4293,1.7074
2014-09-08,0.4311,1.6774
2014-09-09,0.4294,1.6917
2014-09-10,0.4291,1.7103
2014-09-11,0.4288,1.7167
2014-09-12,0.4316,1.7608
2014-09-15,0.4319,1.7628
2014-09-16,0.4339,1.7557
2014-09-17,0.4301,1.7712
2014-09-18,0.4288,1.8396
2014-09-19,0.4249,1.8242
2014-09-22,0.4258,1.8069
2014-09-23,0.4422,1.7916
2014-09-24,0.4418,1.7962
2014-09-25,0.428,1.7665
2014-09-26,0.4512,1.7677
2014-09-29,0.4506,1.7542
2014-09-30,0.4027,1.7401
2014-10-01,0.4285,1.6852
2014-10-02,0.4298,1.6537
2014-10-03,0.4331,1.6984
2014-10-06,0.431,1.6652
2014-10-07,0.4271,1.6073
2014-10-08,0.4299,1.5618
2014-10-09,0.4321,1.5567
2014-10-10,0.4265,1.5234
2014-10-13,0.4386,1.4588
2014-10-14,0.4335,1.4091
2014-10-15,0.429,1.2456
2014-10-16,0.4314,1.366
2014-10-17,0.4309,1.4814
2014-10-20,0.4284,1.445
2014-10-21,0.4286,1.4582
2014-10-22,0.4287,1.4788
2014-10-23,0.4349,1.5046
2014-10-24,0.4278,1.5137
2014-10-27,0.4329,1.491
2014-10-28,0.4358,1.507
2014-10-29,0.4342,1.5124
2014-10-30,0.433,1.4973
2014-10-31,0.4227,1.5318
2014-11-03,0.4345,1.5667
2014-11-04,0.4344,1.5242
2014-11-05,0.4327,1.5541
2014-11-06,0.4341,1.5397
2014-11-07,0.4358,1.5052
2014-11-10,0.4296,1.4894
2014-11-11,0.4314,1.5329
2014-11-12,0.4357,1.4845
2014-11-13,0.436,1.4713
2014-11-14,0.4301,1.4317
2014-11-17,0.4334,1.4024
2014-11-18,0.4315,1.4106
2014-11-19,0.4307,1.4265
2014-11-20,0.4303,1.392
2014-11-21,0.4294,1.3498
2014-11-24,0.4323,1.356
2014-11-25,0.43,1.3228
2014-11-26,0.4359,1.2983
2014-11-27,0.4391,1.2601
2014-11-28,0.4225,1.2754
2014-12-01,0.4359,1.2382
2014-12-02,0.4288,1.3142
2014-12-03,0.4274,1.3597
2014-12-04,0.4266,1.3391
2014-12-05,0.4266,1.3786
2014-12-08,0.4293,1.349
2014-12-09,0.443,1.2839
2014-12-10,0.4357,1.3014
2014-12-11,0.4363,1.2978
2014-12-12,0.4358,1.2055
2014-12-15,0.433,1.2206
2014-12-16,0.4339,1.1909
2014-12-17,0.4299,1.1773
2014-12-18,0.4317,1.2763
2014-12-19,0.4319,1.2564
2014-12-22,0.428,1.2277
2014-12-23,0.427,1.2538
2014-12-24,0.4303,1.2785
2014-12-29,0.428,1.2079
2014-12-30,0.4324,1.1977
2014-12-31,0.3565,1.1641
2015-01-02,0.4316,1.1409
2015-01-05,0.4335,1.0912
2015-01-06,0.43,1.0268
2015-01-07,0.4292,1.0467
2015-01-08,0.4339,1.0815
2015-01-09,0.4327,1.0359
2015-01-12,0.4352,1.0233
2015-01-13,0.4348,1.0464
2015-01-14,0.4334,0.9962
2015-01-15,0.4384,1.0043
2015-01-16,0.4372,1.0312
2015-01-19,0.4422,1.021
2015-01-20,0.4338,1.0358
2015-01-21,0.4366,0.9761
2015-01-22,0.4325,0.9903
2015-01-23,0.4461,0.9468
2015-01-26,0.4443,0.995
2015-01-27,0.4322,0.9765
2015-01-28,0.4474,0.9663
2015-01-29,0.4407,0.9389
2015-01-30,0.4195,0.8834
2015-02-02,0.4443,0.9251
2015-02-03,0.45,0.9967
2015-02-04,0.4345,1.0366
2015-02-05,0.4427,1.0466
2015-02-06,0.4453,1.1332
2015-02-09,0.4427,1.0929
2015-02-10,0.441,1.1299
2015-02-11,0.4431,1.1351
2015-02-12,0.4423,1.1061
2015-02-13,0.4524,1.1042
2015-02-16,0.4562,1.1205
2015-02-17,0.4625,1.1717
2015-02-18,0.4643,1.2428
2015-02-19,0.4654,1.2244
2015-02-20,0.4568,1.1901
2015-02-23,0.4505,1.2187
2015-02-24,0.4598,1.194
2015-02-25,0.4574,1.1572
2015-02-26,0.4669,1.189
2015-02-27,0.4442,1.2447
2015-03-02,0.4639,1.2542
2015-03-03,0.4605,1.3001
2015-03-04,0.4575,1.3308
2015-03-05,0.4628,1.3078
2015-03-06,0.4576,1.3938
2015-03-09,0.4627,1.3742
2015-03-10,0.4589,1.2633
2015-03-11,0.4559,1.2682
2015-03-12,0.4521,1.2315
2015-03-13,0.4529,1.1822
2015-03-16,0.4496,1.1621
2015-03-17,0.452,1.1654
2015-03-18,0.4607,1.0943
2015-03-19,0.457,1.0354
2015-03-20,0.4599,1.0351
2015-03-23,0.4607,1.0192
2015-03-24,0.464,1.0224
2015-03-25,0.4586,1.008
2015-03-26,0.4554,1.1013
2015-03-27,0.4637,1.0588
2015-03-30,0.4615,1.0743
2015-03-31,0.4217,1.0701
2015-04-01,0.4573,1.0539
2015-04-02,0.4555,1.0745
2015-04-07,0.4561,1.0724
2015-04-08,0.4541,1.0914
2015-04-09,0.4526,1.0872
2015-04-10,0.4547,1.0678
2015-04-13,0.4537,1.0865
2015-04-14,0.4575,1.0267
2015-04-15,0.4577,1.0737
2015-04-16,0.4601,1.1095
2015-04-17,0.4609,1.0942
2015-04-20,0.4547,1.0987
2015-04-21,0.4593,1.0997
2015-04-22,0.459,1.2137
2015-04-23,0.4585,1.1946
2015-04-24,0.461,1.166
2015-04-27,0.4651,1.1831
2015-04-28,0.4566,1.1997
2015-04-29,0.4608,1.2912
2015-04-30,0.4529,1.2792
2015-05-01,0.4623,1.3077
2015-05-05,0.4655,1.4005
2015-05-06,0.4632,1.3979
2015-05-07,0.4611,1.3607
2015-05-08,0.4621,1.3104
2015-05-11,0.4583,1.3728
2015-05-12,0.461,1.4136
2015-05-13,0.4613,1.3888
2015-05-14,0.4615,1.3892
2015-05-15,0.4605,1.3087
2015-05-18,0.4605,1.3499
2015-05-19,0.4644,1.357
2015-05-20,0.4661,1.3779
2015-05-21,0.4596,1.3748
2015-05-22,0.47,1.3476
2015-05-26,0.4624,1.2908
2015-05-27,0.4629,1.3257
2015-05-28,0.4638,1.2812
2015-05-29,0.4506,1.2528
2015-06-01,0.4603,1.2749
2015-06-02,0.4554,1.3599
2015-06-03,0.4602,1.4316
2015-06-04,0.4625,1.3637
2015-06-05,0.4592,1.4342
2015-06-08,0.4599,1.3865
2015-06-09,0.4593,1.4199
2015-06-10,0.4639,1.4542
2015-06-11,0.4621,1.3869
2015-06-12,0.4596,1.3208
2015-06-15,0.4587,1.3699
2015-06-16,0.4626,1.3686
2015-06-17,0.4613,1.4542
2015-06-18,0.4603,1.4251
2015-06-19,0.4584,1.3969
2015-06-22,0.4602,1.4751
2015-06-23,0.4613,1.492
2015-06-24,0.4561,1.5284
2015-06-25,0.4573,1.5459
2015-06-26,0.4577,1.5764
2015-06-29,0.4551,1.4836
2015-06-30,0.3947,1.4461
2015-07-01,0.4581,1.5
2015-07-02,0.4528,1.4906
2015-07-03,0.4564,1.4242
2015-07-06,0.4515,1.4458
2015-07-07,0.4539,1.2766
2015-07-08,0.457,1.3566
2015-07-09,0.4549,1.3906
2015-07-10,0.4525,1.4967
2015-07-13,0.4521,1.529
2015-07-14,0.4545,1.5278
2015-07-15,0.4561,1.5303
2015-07-16,0.4578,1.4797
2015-07-17,0.457,1.5177
2015-07-20,0.4566,1.5145
2015-07-21,0.4597,1.5124
2015-07-22,0.4524,1.4888
2015-07-23,0.4548,1.4901
2015-07-24,0.4535,1.4352
2015-07-27,0.4536,1.4142
2015-07-28,0.4563,1.4195
2015-07-29,0.4551,1.4372
2015-07-30,0.4571,1.4246
2015-07-31,0.4481,1.3418
2015-08-03,0.4573,1.3394
2015-08-04,0.4575,1.3315
2015-08-05,0.4563,1.4237
2015-08-06,0.4591,1.389
2015-08-07,0.4594,1.3443
2015-08-10,0.459,1.4038
2015-08-11,0.4607,1.3434
2015-08-12,0.4589,1.2763
2015-08-13,0.4587,1.308
2015-08-14,0.4613,1.336
2015-08-17,0.4614,1.2933
2015-08-18,0.4525,1.3407
2015-08-19,0.455,1.3324
2015-08-20,0.4607,1.2695
2015-08-21,0.4628,1.202
2015-08-24,0.4612,1.1757
2015-08-25,0.4612,1.2663
2015-08-26,0.4638,1.2864
2015-08-27,0.4604,1.3002
2015-08-28,0.4526,1.2903
2015-09-01,0.4586,1.2871
2015-09-02,0.4594,1.2881
2015-09-03,0.4579,1.252
2015-09-04,0.4511,1.1841
2015-09-07,0.4591,1.1734
2015-09-08,0.4536,1.204
2015-09-09,0.4619,1.2251
2015-09-10,0.4641,1.2175
2015-09-11,0.4636,1.1704
2015-09-14,0.4606,1.1932
2015-09-15,0.4553,1.2443
2015-09-16,0.4528,1.2879
2015-09-17,0.4548,1.3036
2015-09-18,0.4582,1.1915
2015-09-21,0.4672,1.2322
2015-09-22,0.463,1.1251
2015-09-23,0.462,1.1582
2015-09-24,0.4615,1.0917
2015-09-25,0.4615,1.1955
2015-09-28,0.4584,1.1396
2015-09-29,0.4597,1.122
2015-09-30,0.3518,1.1354
2015-10-01,0.4596,1.124
2015-10-02,0.4599,1.0705
2015-10-05,0.4591,1.1398
2015-10-06,0.465,1.1405
2015-10-07,0.4621,1.1684
2015-10-08,0.4729,1.1543
2015-10-09,0.4692,1.188
2015-10-12,0.4706,1.153
2015-10-13,0.4577,1.1609
2015-10-14,0.4583,1.0798
2015-10-15,0.4603,1.0877
2015-10-16,0.4613,1.1052
2015-10-19,0.4642,1.1302
2015-10-20,0.4619,1.1586
2015-10-21,0.465,1.1024
2015-10-22,0.4649,1.0992
2015-10-23,0.4603,1.175
2015-10-26,0.462,1.1461
2015-10-27,0.4633,1.0921
2015-10-28,0.46,1.1291
2015-10-29,0.4617,1.2551
2015-10-30,0.4482,1.2597
2015-11-02,0.4638,1.2873
2015-11-03,0.4629,1.3223
2015-11-04,0.4641,1.3479
2015-11-05,0.4646,1.3151
2015-11-06,0.4633,1.3906
2015-11-09,0.464,1.3998
2015-11-10,0.4667,1.3621
2015-11-11,0.4641,1.3807
2015-11-12,0.4611,1.354
2015-11-13,0.4642,1.3227
2015-11-16,0.4625,1.2774
2015-11-17,0.4628,1.3193
2015-11-18,0.4639,1.2846
2015-11-19,0.4634,1.2529
2015-11-20,0.4627,1.2246
2015-11-23,0.4635,1.2359
2015-11-24,0.4628,1.218
2015-11-25,0.4661,1.2429
2015-11-26,0.4621,1.2022
2015-11-27,0.4723,1.1923
2015-11-30,0.4539,1.2108
2015-12-01,0.4617,1.1571
2015-12-02,0.4638,1.146
2015-12-03,0.4626,1.2569
2015-12-04,0.4622,1.2887
2015-12-07,0.4715,1.1959
2015-12-08,0.4615,1.1964
2015-12-09,0.4638,1.2458
2015-12-10,0.4613,1.2283
2015-12-11,0.4623,1.1866
2015-12-14,0.4642,1.1983
2015-12-15,0.4614,1.303
2015-12-16,0.4644,1.2953
2015-12-17,0.4629,1.2287
2015-12-18,0.4673,1.2237
2015-12-21,0.4619,1.2122
2015-12-22,0.4617,1.2641
2015-12-23,0.4607,1.3053
2015-12-24,0.4604,1.2899
2015-12-29,0.4618,1.2941
2015-12-30,0.4618,1.3662
2015-12-31,0.3475,1.3385
2016-01-04,0.4648,1.264
2016-01-05,0.4676,1.2526
2016-01-06,0.4717,1.1794
2016-01-07,0.4668,1.1843
2016-01-08,0.466,1.1407
2016-01-11,0.4638,1.1404
2016-01-12,0.4636,1.1258
2016-01-13,0.4636,1.1074
2016-01-14,0.4635,1.0889
2016-01-15,0.468,1.0032
2016-01-18,0.4644,1.0385
2016-01-19,0.4632,1.0639
2016-01-20,0.4638,1.0009
2016-01-21,0.4693,1.046
2016-01-22,0.4716,1.086
2016-01-25,0.472,1.0532
2016-01-26,0.4669,1.0622
2016-01-27,0.468,1.0604
2016-01-28,0.4668,1.0322
2016-01-29,0.4517,0.9225
2016-02-01,0.466,0.9855
2016-02-02,0.4663,0.915
2016-02-03,0.4671,0.8707
2016-02-04,0.4686,0.9057
2016-02-05,0.4672,0.9105
2016-02-08,0.4674,0.7613
2016-02-09,0.4671,0.7753
2016-02-10,0.4666,0.7952
2016-02-11,0.467,0.6538
2016-02-12,0.4678,0.7847
2016-02-15,0.4669,0.799
2016-02-16,0.472,0.7884
2016-02-17,0.4627,0.8286
2016-02-18,0.4618,0.7917
2016-02-19,0.4624,0.7634
2016-02-22,0.4668,0.7556
2016-02-23,0.4608,0.7634
2016-02-24,0.4637,0.6946
2016-02-25,0.4632,0.7006
2016-02-26,0.4728,0.731
2016-02-29,0.4545,0.6628
2016-03-01,0.4672,0.7143
2016-03-02,0.466,0.7832
2016-03-03,0.4666,0.7841
2016-03-04,0.4712,0.816
2016-03-07,0.4688,0.803
2016-03-08,0.4666,0.7346
2016-03-09,0.4665,0.8193
2016-03-10,0.4681,0.8915
2016-03-11,0.472,0.9472
2016-03-14,0.4689,0.9263
2016-03-15,0.466,0.8958
2016-03-16,0.467,0.8755
2016-03-17,0.4636,0.8172
2016-03-18,0.4664,0.8198
2016-03-21,0.4685,0.8319
2016-03-22,0.464,0.8108
2016-03-23,0.4694,0.8061
2016-03-24,0.4679,0.8312
2016-03-29,0.4656,0.7963
2016-03-30,0.4638,0.8221
2016-03-31,0.4128,0.7755
2016-04-01,0.4651,0.7797
2016-04-04,0.4632,0.7728
2016-04-05,0.4669,0.7257
2016-04-06,0.4666,0.7269
2016-04-07,0.4643,0.6742
2016-04-08,0.466,0.7083
2016-04-11,0.4665,0.7316
2016-04-12,0.4722,0.7807
2016-04-13,0.4696,0.7748
2016-04-14,0.4717,0.7881
2016-04-15,0.4719,0.7676
2016-04-18,0.4699,0.8156
2016-04-19,0.4706,0.8525
2016-04-20,0.4646,0.8085
2016-04-21,0.4641,0.9004
2016-04-22,0.4711,0.9166
2016-04-25,0.4679,0.9303
2016-04-26,0.4613,0.984
2016-04-27,0.4594,0.9592
2016-04-28,0.4616,0.9407
2016-04-29,0.4584,0.9423
2016-05-03,0.4609,0.8811
2016-05-04,0.4707,0.8701
2016-05-05,0.4619,0.8272
2016-05-06,0.4631,0.7829
2016-05-09,0.463,0.7719
2016-05-10,0.4606,0.7566
2016-05-11,0.4609,0.756
2016-05-12,0.461,0.7698
2016-05-13,0.4635,0.747
2016-05-16,0.4633,0.768
2016-05-17,0.4629,0.7472
2016-05-18,0.4648,0.8182
2016-05-19,0.4649,0.8231
2016-05-20,0.4642,0.8556
2016-05-23,0.4623,0.8587
2016-05-24,0.4669,0.8931
2016-05-25,0.4651,0.8795
2016-05-26,0.4653,0.8461
2016-05-27,0.4666,0.8739
2016-05-31,0.4542,0.8682
2016-06-01,0.4633,0.8026
2016-06-02,0.461,0.7701
2016-06-03,0.4651,0.7052
2016-06-06,0.4624,0.7062
2016-06-07,0.4632,0.697
2016-06-08,0.4607,0.7162
2016-06-09,0.4612,0.7108
2016-06-10,0.4607,0.7086
2016-06-13,0.4578,0.6963
2016-06-14,0.4593,0.62
2016-06-15,0.4597,0.6128
